IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.100.150,35104,192.168.100.3,53006,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57081,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,28543,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,32776,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,192,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,21674,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,34758,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,30718,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17726,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21625,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,34758,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,30718,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,18666,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,113,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,39888,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,513,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,18666,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,57813,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17580,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,965,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,21131,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,57813,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1000,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,40711,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,22914,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,48489,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,50497,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,34862,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,36893,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,19489,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41936,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50422,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,49503,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,514,17,17,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,50497,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,34862,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,49503,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,32774,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1072,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,48455,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,37813,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,32774,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,44190,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,31681,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,39888,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,38293,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49222,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,17824,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,43370,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,6347,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,49222,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,17824,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1001,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1050,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,22123,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21206,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35181,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,2362,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,3389,17,88,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,1043,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,1001,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57082,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,19660,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,1053,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17754,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,2362,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1234,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,20288,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,25280,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,3457,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,1234,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,20288,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1041,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1035,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,33354,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,17302,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,1041,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,62958,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,16503,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19662,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17673,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,62958,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49214,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21780,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,2343,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,20445,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,22799,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,31731,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17505,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,62287,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41937,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50423,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,28543,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1043,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,22799,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,31731,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,28543,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,41058,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,44185,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,4500,17,79,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,997,17,0,28,0,1,0,0,0,0,Benign
192.168.100.3,0,192.168.100.150,0,1,0,6724,0,120,0,0,4175635,1,Theft
192.168.100.149,57005,192.168.100.3,41058,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,32385,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,20465,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,41638,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,49195,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17424,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,18821,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,45247,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,49360,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,17424,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,18821,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,22053,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,111,17,0,68,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,41638,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21454,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,689,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,664,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17018,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,63555,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35182,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57083,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,19662,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,31195,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,689,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,664,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1090,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,47981,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,67,17,18,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,17184,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,1090,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,47981,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,49199,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,902,17,28,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,789,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,24644,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,47808,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,42056,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,29810,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,49158,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,47808,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,42056,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49177,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,17494,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,19722,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,19130,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,43514,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21354,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17219,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,2222,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41938,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50424,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,20842,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,18156,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,43514,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,21354,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,4500,17,79,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,17417,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,497,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,2161,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,4500,17,79,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,17417,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,47765,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,1044,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1346,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,49220,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,19792,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,16708,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,786,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,24644,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,19792,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,16708,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,684,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,13,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1049,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,16700,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,780,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21320,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,41774,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,18582,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35183,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57084,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,19181,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,31891,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,780,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,21320,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,46836,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,36669,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,40847,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,17663,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,46836,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,36669,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1081,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,42508,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,3456,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,23531,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,49191,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,3,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,21649,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19660,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,49191,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,3,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,41081,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,20279,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,21621,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,20359,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49162,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,65024,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,62677,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,38498,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41939,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19161,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,53037,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,445,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,49162,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50425,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1901,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1036,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,60172,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,19161,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,1901,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,1036,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,407,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,57172,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1020,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,40622,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,3702,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,61370,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,20359,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,31109,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,3702,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,2002,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,19792,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,18807,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,45380,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,2002,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,903,17,28,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,51905,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,31337,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,49195,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35184,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57085,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,18883,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,23781,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,903,17,28,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,51905,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1060,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,49156,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1100,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,17468,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,1060,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,45685,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,21568,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,32769,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,67,17,18,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,45685,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,41774,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,17321,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,53589,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19141,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,41774,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,17321,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,51586,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,23980,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1025,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,49176,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,19022,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,113,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,49188,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,657,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41940,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,47915,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1036,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,520,17,0,52,0,1,0,0,0,0,Benign
192.168.100.3,0,192.168.100.149,0,1,0,6788,0,120,0,0,4176436,1,Theft
192.168.100.148,41860,192.168.100.3,19022,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50426,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1037,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,45722,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,19161,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,47915,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,1037,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,45722,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,43195,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,49192,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,512,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,39213,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,20876,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,1419,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,5632,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21454,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,20876,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,2051,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,19075,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,36893,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49184,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,2051,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17836,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1234,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,800,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,43514,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35185,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57086,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,20710,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,17185,17,0,92,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,17836,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,1234,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,6001,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,33030,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1234,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,44101,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,6001,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,137,17,0,78,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,49195,17,0,28,0,1,0,0,0,0,Benign
